QueryName	ReferenceStart	ReferenceEnd	PrimerPair	Primer1	Primer1Start	Primer2	Primer2Start	IsSecondary	IsSupplementary	Start	End	CorrectlyPaired
d4e5ee09-82b4-4ff4-99a1-cb906fd6b48a	645	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	4	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
91414c87-fd91-4163-892e-db8ebde9fdd4	645	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	4	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
6db3c5dc-353d-405f-badf-8c36108e0db5	645	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	4	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
b3d9ba90-14ae-4e77-ad35-838f43ed9edd	646	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	3	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
e9cfd7aa-49dd-4c42-97c7-7a495309db84	647	1070	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	5	False	False	649	1075	1
b441cbc1-ff06-4357-89a9-feab45ff9932	647	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
8ed61ed3-5a67-499d-b33b-4beccb4ae911	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
d8acbdac-bc2c-4de2-b3f4-36c19c81630b	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
8568f606-448a-42ee-9179-92e45ecca6fa	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
6217e0b4-56e5-4ce8-b9e6-eeab6ad65ca5	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
36afb72e-6a68-4074-9e91-22880a6d8031	647	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
7041f977-a9c2-46d9-9265-a393f6fc60e9	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
1fdfc964-8c4d-4de9-8ff8-918c7a49b596	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
a4d792f5-3d06-4076-9b83-3f07add87bf1	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
dccaa7f4-1ebb-4381-82fe-f8c15cbd904b	647	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
76410436-bb41-4928-a4f5-b845158f1f17	647	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
bbd2522c-1e0f-4111-ac3b-d9651ea4c002	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
27a5d51c-f2e4-4f89-b198-bfd0cb7ca5ad	647	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
e7149277-4858-4ded-ab44-890293c30f12	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
ea914a6d-1909-4f04-ab66-dff9278e6c19	647	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
6724af0a-0e03-4cf8-8b12-abc56103c60a	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
6fde4bf2-1994-4ab1-b9e4-b1d874b1384a	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
bfc99023-7474-4fe9-8377-a82758fbcdd7	647	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
17b83617-b242-41db-a7de-865723b3bd31	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
eea80e5e-fd2b-46ef-94cb-dfe20de3b6f6	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
d2294a08-458b-44f3-9f2a-59e3363ebf88	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
0c7d5927-9e20-456d-ad95-729424c01be6	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
d2ba9ec0-c6a2-48fc-8ac7-2cc3765e1d81	647	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
ebf1bc13-50ee-4067-9e6a-d9b90a538ff7	647	1071	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	2	rabvPeru2_3_RIGHT	4	False	False	649	1075	1
d608e5d5-5bf7-4bc2-a580-11c5f323b74f	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
417c61ea-73ee-4022-902c-5afb614c5476	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
92c2ef55-a0de-479e-9285-b7e6703d95eb	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
1527274d-5145-4d74-bdcd-7a20280e274d	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
4cfca45b-d16d-4e2b-9d26-3ce4b78505b0	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
99aeb415-5f0b-4cbd-a86e-786bb0f0f6b4	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
bedfef45-3614-450c-9e5e-7a47296135fc	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
59411987-a331-41e3-ba9b-ad94dd6e2597	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
ce6c1456-aeef-4116-aa34-8eb2eb9e0044	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
68b3b98d-c968-47a4-b3bb-3fea1ba882c7	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
b70a42f3-4b16-4a0e-b758-c0f68ef7b016	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
434aab98-274b-4af2-9f15-12d30050e7b7	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
470d76c5-99e4-40ce-b871-9783a9a623f2	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
072507e1-6139-42e5-b992-eb41d2142362	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
115f865a-1b61-459b-936e-9c232276965c	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
65d4aaff-c732-4cf4-8fde-bc1ef43e3d4f	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
a11250cc-4705-446a-bfb1-6f0826d3b85f	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
c498acb4-4784-4663-bbeb-5b1ff56b727f	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
a031b217-5fa9-4fd4-acfe-ab23331df84a	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
cfd97673-b646-4c75-b7b0-809c3930441a	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
cf07ab8b-dde6-4323-8891-47493d817164	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
7eb609e7-967f-4810-83e7-6bec21624efe	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
cd644269-3311-4162-ad98-bfc127418138	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
1796ff39-75fc-4d06-b837-957e944d9fd5	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
f5fa0bd7-7dfb-4bba-817d-e19019940933	649	1067	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	8	False	False	649	1075	1
05553bce-ab8d-4754-8896-d10a4efc5c5c	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
a4d07259-048f-461d-953c-94002ce64d0e	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
cee735a7-cf9a-4ec0-a6fe-effcb856b2eb	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
acf8b4c7-c983-44fd-adf2-b000be46ff2b	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
0427ad00-47ff-4d23-9d83-92275bbf2ce9	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
c95109ca-613c-4397-8854-bbb7948ed1da	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
d3e64878-9370-4319-bcd7-9e552f657bfa	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
5d312a6a-b25f-45eb-b8d5-6083302c3e99	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
36239f82-16e9-4a88-982c-dfc2bbe935bf	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
a5d97913-3464-4884-abbf-9a0894f74e33	649	1067	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	8	False	False	649	1075	1
e6a9d000-e0eb-422c-aee7-a40c8633130c	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
5e9885a6-eca5-48cf-8a60-aca867d51b00	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
89ca6add-07a8-4239-b142-f6fabb81ea26	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
8942da13-a80f-4544-83d1-e9d9a6fb1d57	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
80208a95-eba4-4b89-97e2-b2e7bceeeb75	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
fddbaf27-1389-4f28-b03e-a4ecb02ff299	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
07452103-f218-40a0-86fb-4dafeed1f2df	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
37f7095c-e562-49d0-94e6-bd062237497d	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
245599c4-1646-4067-b54c-27e26e201e40	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
df56cf30-5267-4be6-b3a1-de4e0ce92d29	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
9b4b1386-ba5c-4264-b2b4-cafc4097300d	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
4a18bb91-fc69-4cdf-904a-fab987a76025	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
c1eef7b7-d0d1-48c5-89c0-d5b41a4e53bc	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
c3db1996-1fd7-490b-bf3e-901a7ac5c57c	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
b2349b67-6818-4dbf-ad81-21484c85b413	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
1f6c7687-454a-4505-a09a-4bd80b4ec77e	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
43658a9f-3076-4585-9ad6-a363d00f6230	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
052a7897-ba74-4225-8ddb-b983497e5d5f	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
4c5900cf-abfa-42f2-9632-09f059058c97	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
bf75c2dd-fb46-4d46-8950-db23da28a563	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
779d9299-3d5b-4c3f-a702-cf36655576c2	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
501db032-37e3-4986-9af9-1e9abd7da878	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
aba1853b-02f6-4427-8c96-c9bac9fbbd19	649	1074	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	1	False	False	649	1075	1
c887cc24-fe61-47bc-915f-82703b3874a9	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
472fd07d-6f51-45cd-a34e-c280941b7e2f	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
c3478b4a-1794-4403-8cd9-ca59b4e5d30f	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
7c65a57e-74c5-41dc-ae94-d6f4a174e752	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
9b8b054d-6cd2-429b-9655-477695748656	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
466c286d-af65-42cd-adac-ee301a7239bb	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
18715ce9-e7fc-4388-bdd5-63daf67e36fa	649	1061	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	14	False	False	649	1075	1
bd823938-9d42-4a03-8926-6cb61f634d49	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
a7b6bb7a-700a-49a1-89ba-a132da27b861	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
3bd17575-2056-4db7-8e90-2bf6601627e6	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
36e08fb1-680f-43b5-807d-e28445db1f51	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
c0743c92-a476-449f-b707-fb27bc57ba63	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
abaaa097-4413-4736-95d2-b574485c3b24	649	1073	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	2	False	False	649	1075	1
3954a105-b824-4a7c-8282-053a7da287bf	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
aa60dac3-cfe2-4928-8ff2-e76ab6154be1	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
5fe3dbf8-5413-40fe-a109-8b6e156935c0	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
faba485f-ac97-46fd-afc9-3ce13b1a0005	649	1070	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	5	False	False	649	1075	1
bf2e6153-5a92-4d19-814f-a464cd2dd511	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
877f4cda-b3d4-43cf-9dd2-bea58ae41bc1	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
3cdcf4ea-5680-4b18-b73d-1f3af007847a	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
2b34ad82-7fd2-46d6-a4db-178265ef26fc	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
8e1b6da8-181a-4b21-ae0c-d76da609a2a0	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
ba8b7dac-63f4-4ce7-9b0b-cc3bd6a7560a	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
9f07747a-5abf-453f-8a42-2433ed9054a8	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
acbe24a6-3ea0-4861-9b6d-4a9002338415	649	1075	rabvPeru2_3_LEFT_rabvPeru2_3_RIGHT	rabvPeru2_3_LEFT	0	rabvPeru2_3_RIGHT	0	False	False	649	1075	1
