QueryName	ReferenceStart	ReferenceEnd	PrimerPair	Primer1	Primer1Start	Primer2	Primer2Start	IsSecondary	IsSupplementary	Start	End	CorrectlyPaired
1d77d690-4f21-4116-a7f9-4b790e5a0555	2458	2836	rabvPeru2_9_LEFT_rabvPeru2_9_RIGHT	rabvPeru2_9_LEFT	15	rabvPeru2_9_RIGHT	1	False	False	2443	2835	1
7f5af816-22f6-4cba-9863-689510027655	2734	3156	rabvPeru2_10_LEFT_rabvPeru2_10_RIGHT	rabvPeru2_10_LEFT	0	rabvPeru2_10_RIGHT	60	False	False	2734	3096	1
f48173fc-051b-4913-8ae2-cf1a79e52044	2774	3083	rabvPeru2_10_LEFT_rabvPeru2_10_RIGHT	rabvPeru2_10_LEFT	40	rabvPeru2_10_RIGHT	13	False	False	2734	3096	1
52f7e9d5-fe51-4c07-ae4f-69f9160cc631	2985	3412	rabvPeru2_11_LEFT_rabvPeru2_11_RIGHT	rabvPeru2_11_LEFT	1	rabvPeru2_11_RIGHT	0	False	False	2986	3412	1
d2713e40-9b05-44bc-818d-c180fd2edb19	2986	3412	rabvPeru2_11_LEFT_rabvPeru2_11_RIGHT	rabvPeru2_11_LEFT	0	rabvPeru2_11_RIGHT	0	False	False	2986	3412	1
7956c153-fc32-4a7c-ab73-a37aeec89c6c	2997	3407	rabvPeru2_11_LEFT_rabvPeru2_11_RIGHT	rabvPeru2_11_LEFT	11	rabvPeru2_11_RIGHT	5	False	False	2986	3412	1
5923000e-219b-4c6c-9a70-4dd590d415ee	3309	3714	rabvPeru2_12_LEFT_rabvPeru2_12_RIGHT	rabvPeru2_12_LEFT	0	rabvPeru2_12_RIGHT	21	False	False	3309	3735	1
a5d1c04b-dd85-4e7e-a787-9b8e486ba990	3314	3735	rabvPeru2_12_LEFT_rabvPeru2_12_RIGHT	rabvPeru2_12_LEFT	5	rabvPeru2_12_RIGHT	0	False	False	3309	3735	1
9b50d4a4-e31c-4237-a219-d5a239693c81	3336	3735	rabvPeru2_12_LEFT_rabvPeru2_12_RIGHT	rabvPeru2_12_LEFT	27	rabvPeru2_12_RIGHT	0	False	False	3309	3735	1
8395a3b2-ed48-47ea-865a-535347653f86	3605	3982	rabvPeru2_13_LEFT_rabvPeru2_13_RIGHT	rabvPeru2_13_LEFT	0	rabvPeru2_13_RIGHT	0	False	False	3605	3982	1
cb96d84f-c871-4403-be7e-bdc42d8a151a	3605	3980	rabvPeru2_13_LEFT_rabvPeru2_13_RIGHT	rabvPeru2_13_LEFT	0	rabvPeru2_13_RIGHT	2	False	False	3605	3982	1
bb54dc3b-62cb-43b4-b853-c6d05d08b307	3638	4436	rabvPeru2_13_LEFT_rabvPeru2_15_RIGHT	rabvPeru2_13_LEFT	33	rabvPeru2_15_RIGHT	84	False	False	3605	4520	0
122ffe21-902a-4649-9cee-b609a46161c2	3792	4231	rabvPeru2_14_LEFT_rabvPeru2_14_RIGHT	rabvPeru2_14_LEFT	78	rabvPeru2_14_RIGHT	0	False	False	3870	4231	1
418be6fd-03f9-4355-a513-ff0b18bbf06d	3870	4657	rabvPeru2_14_LEFT_rabvPeru2_16_RIGHT	rabvPeru2_14_LEFT	0	rabvPeru2_16_RIGHT	123	False	False	3870	4780	0
e0a2fef6-dc03-48c4-954c-5de6a74a6490	3870	4700	rabvPeru2_14_LEFT_rabvPeru2_16_RIGHT	rabvPeru2_14_LEFT	0	rabvPeru2_16_RIGHT	80	False	False	3870	4780	0
ebe19477-94a6-43f0-815d-9286a24c0389	3870	4231	rabvPeru2_14_LEFT_rabvPeru2_14_RIGHT	rabvPeru2_14_LEFT	0	rabvPeru2_14_RIGHT	0	False	False	3870	4231	1
16b30888-feb4-495f-9a68-e978e3771ddc	3870	4596	rabvPeru2_14_LEFT_rabvPeru2_15_RIGHT	rabvPeru2_14_LEFT	0	rabvPeru2_15_RIGHT	76	False	False	3870	4520	0
d82baf7f-e680-466b-a55c-11d1d574af9c	3872	4706	rabvPeru2_14_LEFT_rabvPeru2_16_RIGHT	rabvPeru2_14_LEFT	2	rabvPeru2_16_RIGHT	74	False	False	3870	4780	0
735c6aa2-0b7a-4148-ba1f-bbb6d79b2c81	3873	4231	rabvPeru2_14_LEFT_rabvPeru2_14_RIGHT	rabvPeru2_14_LEFT	3	rabvPeru2_14_RIGHT	0	False	False	3870	4231	1
760800ae-70ea-4bd2-9b70-119121a3764f	3881	4780	rabvPeru2_14_LEFT_rabvPeru2_16_RIGHT	rabvPeru2_14_LEFT	11	rabvPeru2_16_RIGHT	0	False	False	3870	4780	0
d8d4f4b3-7042-4407-a587-90a786d7cf01	3891	4231	rabvPeru2_14_LEFT_rabvPeru2_14_RIGHT	rabvPeru2_14_LEFT	21	rabvPeru2_14_RIGHT	0	False	False	3870	4231	1
32b75303-7ca5-481e-a43d-c8f9af192566	4133	5095	rabvPeru2_15_LEFT_rabvPeru2_17_RIGHT	rabvPeru2_15_LEFT	2	rabvPeru2_17_RIGHT	5	False	False	4131	5100	0
1e33e58a-e943-4f82-b4f2-b7ce485e8933	4405	4770	rabvPeru2_16_LEFT_rabvPeru2_16_RIGHT	rabvPeru2_16_LEFT	15	rabvPeru2_16_RIGHT	10	False	False	4420	4780	1
6bdb078c-8784-4085-b838-5f84b4ce2c74	4417	4991	rabvPeru2_16_LEFT_rabvPeru2_17_RIGHT	rabvPeru2_16_LEFT	3	rabvPeru2_17_RIGHT	109	False	False	4420	5100	0
7a1eea8e-5d12-4456-8d8e-9d2079b663f4	4420	5392	rabvPeru2_16_LEFT_rabvPeru2_18_RIGHT	rabvPeru2_16_LEFT	0	rabvPeru2_18_RIGHT	0	False	False	4420	5392	0
a406063b-68db-4aa9-a729-b6a6a9765daa	4708	5100	rabvPeru2_17_LEFT_rabvPeru2_17_RIGHT	rabvPeru2_17_LEFT	28	rabvPeru2_17_RIGHT	0	False	False	4680	5100	1
0cdb1edd-ada0-4e3c-bc0e-f78d99ecbefc	4989	5392	rabvPeru2_18_LEFT_rabvPeru2_18_RIGHT	rabvPeru2_18_LEFT	0	rabvPeru2_18_RIGHT	0	False	False	4989	5392	1
df7bfdc8-9251-48a8-944d-204e588b8a87	5004	5689	rabvPeru2_18_LEFT_rabvPeru2_19_RIGHT	rabvPeru2_18_LEFT	15	rabvPeru2_19_RIGHT	0	False	False	4989	5689	0
e92010d3-6a95-4d25-a4e6-4ccdaebd5400	5091	5968	rabvPeru2_18_LEFT_rabvPeru2_20_RIGHT	rabvPeru2_18_LEFT	102	rabvPeru2_20_RIGHT	16	False	False	4989	5984	0
c946a996-72ae-4294-a66c-41ed49eac062	5286	5974	rabvPeru2_19_LEFT_rabvPeru2_20_RIGHT	rabvPeru2_19_LEFT	1	rabvPeru2_20_RIGHT	10	False	False	5287	5984	0
d487da13-a328-42ed-8189-d3af963f3731	5287	5689	rabvPeru2_19_LEFT_rabvPeru2_19_RIGHT	rabvPeru2_19_LEFT	0	rabvPeru2_19_RIGHT	0	False	False	5287	5689	1
99fbc75b-c18a-43c5-8818-2a99c4ba69a6	5287	5689	rabvPeru2_19_LEFT_rabvPeru2_19_RIGHT	rabvPeru2_19_LEFT	0	rabvPeru2_19_RIGHT	0	False	False	5287	5689	1
94a9efe7-6856-4fad-8ead-0d9fb2f0c214	5312	5673	rabvPeru2_19_LEFT_rabvPeru2_19_RIGHT	rabvPeru2_19_LEFT	25	rabvPeru2_19_RIGHT	16	False	False	5287	5689	1
87d7c7dc-3dfd-4b27-9c22-15f47554e1a3	5337	5685	rabvPeru2_19_LEFT_rabvPeru2_19_RIGHT	rabvPeru2_19_LEFT	50	rabvPeru2_19_RIGHT	4	False	False	5287	5689	1
9cc880e4-f6e0-4b8f-9b01-966bd652ae1d	5592	6527	rabvPeru2_20_LEFT_rabvPeru2_22_RIGHT	rabvPeru2_20_LEFT	0	rabvPeru2_22_RIGHT	0	False	False	5592	6527	0
b84e669e-9a61-4279-b1e3-b3222ac99450	5592	5978	rabvPeru2_20_LEFT_rabvPeru2_20_RIGHT	rabvPeru2_20_LEFT	0	rabvPeru2_20_RIGHT	6	False	False	5592	5984	1
46e4362b-5fad-4789-b0c3-a0bb210dbc5d	5592	6526	rabvPeru2_20_LEFT_rabvPeru2_22_RIGHT	rabvPeru2_20_LEFT	0	rabvPeru2_22_RIGHT	1	False	False	5592	6527	0
df497660-14f4-4b6c-bfa8-c8037983ed71	5592	6526	rabvPeru2_20_LEFT_rabvPeru2_22_RIGHT	rabvPeru2_20_LEFT	0	rabvPeru2_22_RIGHT	1	False	False	5592	6527	0
4884a105-fbe1-4319-9f05-c2f6e3f333b0	5596	6522	rabvPeru2_20_LEFT_rabvPeru2_22_RIGHT	rabvPeru2_20_LEFT	4	rabvPeru2_22_RIGHT	5	False	False	5592	6527	0
53068aa0-8d16-43a0-b9c2-c6d4d810f344	5732	6526	rabvPeru2_20_LEFT_rabvPeru2_22_RIGHT	rabvPeru2_20_LEFT	140	rabvPeru2_22_RIGHT	1	False	False	5592	6527	0
b7aacd9b-6ccf-4c42-a1f7-6d7f8f65de8d	5889	6291	rabvPeru2_21_LEFT_rabvPeru2_21_RIGHT	rabvPeru2_21_LEFT	0	rabvPeru2_21_RIGHT	0	False	False	5889	6291	1
9d99dd78-58cc-4d14-89b5-96b8d5e985eb	5900	6284	rabvPeru2_21_LEFT_rabvPeru2_21_RIGHT	rabvPeru2_21_LEFT	11	rabvPeru2_21_RIGHT	7	False	False	5889	6291	1
a78a507e-fd09-4134-a4e4-40aebbf386ce	5916	6251	rabvPeru2_21_LEFT_rabvPeru2_21_RIGHT	rabvPeru2_21_LEFT	27	rabvPeru2_21_RIGHT	40	False	False	5889	6291	1
c1d9b01c-81b4-407e-9f91-efd1ab721196	5917	6289	rabvPeru2_21_LEFT_rabvPeru2_21_RIGHT	rabvPeru2_21_LEFT	28	rabvPeru2_21_RIGHT	2	False	False	5889	6291	1
c3b9069f-4ba8-48d0-b1d4-3344da050998	6424	6815	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	0	rabvPeru2_23_RIGHT	12	False	False	6424	6827	1
4e779265-3944-459c-9242-738b25e8caaa	6424	6827	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	0	rabvPeru2_23_RIGHT	0	False	False	6424	6827	1
a8cadaee-2f55-4e46-8b38-e1679e15d479	6424	6821	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	0	rabvPeru2_23_RIGHT	6	False	False	6424	6827	1
c9e0e2a9-4dad-4821-8eb7-125485f907fb	6424	6824	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	0	rabvPeru2_23_RIGHT	3	False	False	6424	6827	1
8c2f6558-6ec9-4361-a1a7-9462ab72c185	6426	6827	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	2	rabvPeru2_23_RIGHT	0	False	False	6424	6827	1
1c261951-a143-4085-adcd-6df4bc510feb	6427	6819	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	3	rabvPeru2_23_RIGHT	8	False	False	6424	6827	1
14777529-d683-4eee-add7-94694418b495	6431	6805	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	7	rabvPeru2_23_RIGHT	22	False	False	6424	6827	1
9b3298a8-2bf9-4f5b-bbfb-95edc8ae0bc9	6438	7416	rabvPeru2_23_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_23_LEFT	14	rabvPeru2_25_RIGHT	9	False	False	6424	7425	0
b11c1f9a-c3fb-4b76-baec-55a02262dd00	6451	6826	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	27	rabvPeru2_23_RIGHT	1	False	False	6424	6827	1
4384fb44-970f-4ddd-9ca4-d78f6a94cac0	6462	6805	rabvPeru2_23_LEFT_rabvPeru2_23_RIGHT	rabvPeru2_23_LEFT	38	rabvPeru2_23_RIGHT	22	False	False	6424	6827	1
f83b2984-53f4-4fca-8df8-f5b105b27193	6721	7152	rabvPeru2_24_LEFT_rabvPeru2_24_RIGHT	rabvPeru2_24_LEFT	1	rabvPeru2_24_RIGHT	0	False	False	6722	7152	1
9aadcb56-d43a-4b43-b9cb-9a845ef88d0e	6721	7627	rabvPeru2_24_LEFT_rabvPeru2_26_RIGHT	rabvPeru2_24_LEFT	1	rabvPeru2_26_RIGHT	107	False	False	6722	7734	0
8862373a-22d8-49be-af66-5bfc3b5f0a46	6726	7152	rabvPeru2_24_LEFT_rabvPeru2_24_RIGHT	rabvPeru2_24_LEFT	4	rabvPeru2_24_RIGHT	0	False	False	6722	7152	1
a7f189bd-e0c2-4d18-b049-d89cf25925ff	6734	7720	rabvPeru2_24_LEFT_rabvPeru2_26_RIGHT	rabvPeru2_24_LEFT	12	rabvPeru2_26_RIGHT	14	False	False	6722	7734	0
3513db1a-5a9a-4e88-8b0b-3644c042b5cb	7039	7425	rabvPeru2_25_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_25_LEFT	0	rabvPeru2_25_RIGHT	0	False	False	7039	7425	1
9ba41343-a4c9-495a-8a55-5350c413e23c	7039	7425	rabvPeru2_25_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_25_LEFT	0	rabvPeru2_25_RIGHT	0	False	False	7039	7425	1
3a6bb1af-8c03-4e3a-b5cf-692f5f4084f3	7039	7426	rabvPeru2_25_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_25_LEFT	0	rabvPeru2_25_RIGHT	1	False	False	7039	7425	1
37327ee9-86a0-4e51-9519-77ff507aad12	7039	7424	rabvPeru2_25_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_25_LEFT	0	rabvPeru2_25_RIGHT	1	False	False	7039	7425	1
3b22ea0a-6b5e-4956-9edc-c4b42b50bed6	7041	7428	rabvPeru2_25_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_25_LEFT	2	rabvPeru2_25_RIGHT	3	False	False	7039	7425	1
7df063e3-4fc9-40fc-a39c-68dab1a38bfc	7049	7425	rabvPeru2_25_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_25_LEFT	10	rabvPeru2_25_RIGHT	0	False	False	7039	7425	1
15ed6920-76b9-4db2-a48e-393829f042d4	7057	7428	rabvPeru2_25_LEFT_rabvPeru2_25_RIGHT	rabvPeru2_25_LEFT	18	rabvPeru2_25_RIGHT	3	False	False	7039	7425	1
5f29a269-848e-4467-ae19-bdb8a0bd9af4	7138	7984	rabvPeru2_25_LEFT_rabvPeru2_27_RIGHT	rabvPeru2_25_LEFT	99	rabvPeru2_27_RIGHT	0	False	False	7039	7984	0
7c63d5b2-4d7e-46f4-9b4b-e76f2d5a5b8f	7155	7724	rabvPeru2_25_LEFT_rabvPeru2_26_RIGHT	rabvPeru2_25_LEFT	116	rabvPeru2_26_RIGHT	10	False	False	7039	7734	0
80aff075-5004-4e4c-8f94-87c05b567c4f	7324	7687	rabvPeru2_26_LEFT_rabvPeru2_26_RIGHT	rabvPeru2_26_LEFT	0	rabvPeru2_26_RIGHT	47	False	False	7324	7734	1
d15cd6fd-60c7-4d97-bbcf-92e4ba62df9a	7601	8559	rabvPeru2_27_LEFT_rabvPeru2_29_RIGHT	rabvPeru2_27_LEFT	0	rabvPeru2_29_RIGHT	16	False	False	7601	8575	0
65ed5759-1251-4067-988d-442c89084962	7601	7982	rabvPeru2_27_LEFT_rabvPeru2_27_RIGHT	rabvPeru2_27_LEFT	0	rabvPeru2_27_RIGHT	2	False	False	7601	7984	1
312864b9-5393-4463-b80b-9543b79cbdd5	7601	8246	rabvPeru2_27_LEFT_rabvPeru2_28_RIGHT	rabvPeru2_27_LEFT	0	rabvPeru2_28_RIGHT	16	False	False	7601	8262	0
c25c74ee-b26c-423a-997e-f22e92422536	7605	7984	rabvPeru2_27_LEFT_rabvPeru2_27_RIGHT	rabvPeru2_27_LEFT	4	rabvPeru2_27_RIGHT	0	False	False	7601	7984	1
73b5300b-e0fa-46af-a64d-709fc042b145	7607	7984	rabvPeru2_27_LEFT_rabvPeru2_27_RIGHT	rabvPeru2_27_LEFT	6	rabvPeru2_27_RIGHT	0	False	False	7601	7984	1
8e65f689-ff02-47ec-a515-c1f4e48fdfad	7611	7966	rabvPeru2_27_LEFT_rabvPeru2_27_RIGHT	rabvPeru2_27_LEFT	10	rabvPeru2_27_RIGHT	18	False	False	7601	7984	1
5c461ab9-8d5f-414d-9f5e-0df51c131f27	7616	7984	rabvPeru2_27_LEFT_rabvPeru2_27_RIGHT	rabvPeru2_27_LEFT	15	rabvPeru2_27_RIGHT	0	False	False	7601	7984	1
23d49a13-2568-4599-840f-b8f34eae9608	7643	7982	rabvPeru2_27_LEFT_rabvPeru2_27_RIGHT	rabvPeru2_27_LEFT	42	rabvPeru2_27_RIGHT	2	False	False	7601	7984	1
8dbc4ef5-ee4c-4e83-8b74-eb53e9288fcc	7674	9062	rabvPeru2_27_LEFT_rabvPeru2_31_RIGHT	rabvPeru2_27_LEFT	73	rabvPeru2_31_RIGHT	103	False	False	7601	9165	0
7eb3b6df-7bf1-4eef-873c-3c49695d125d	7709	8262	rabvPeru2_27_LEFT_rabvPeru2_28_RIGHT	rabvPeru2_27_LEFT	108	rabvPeru2_28_RIGHT	0	False	False	7601	8262	0
15a068da-468f-4816-8355-d53335af678b	7887	8262	rabvPeru2_28_LEFT_rabvPeru2_28_RIGHT	rabvPeru2_28_LEFT	1	rabvPeru2_28_RIGHT	0	False	False	7888	8262	1
54930775-98ea-4bbc-a220-3357bffed935	7887	8262	rabvPeru2_28_LEFT_rabvPeru2_28_RIGHT	rabvPeru2_28_LEFT	1	rabvPeru2_28_RIGHT	0	False	False	7888	8262	1
e73c7162-6caa-4da2-87dc-2d2abfe210af	7888	8262	rabvPeru2_28_LEFT_rabvPeru2_28_RIGHT	rabvPeru2_28_LEFT	0	rabvPeru2_28_RIGHT	0	False	False	7888	8262	1
db60c516-a9e6-43dd-ae29-016304298d90	7888	8258	rabvPeru2_28_LEFT_rabvPeru2_28_RIGHT	rabvPeru2_28_LEFT	0	rabvPeru2_28_RIGHT	4	False	False	7888	8262	1
fc6d1c06-b2f1-42fd-9bbe-4b063cc3dd71	7888	8263	rabvPeru2_28_LEFT_rabvPeru2_28_RIGHT	rabvPeru2_28_LEFT	0	rabvPeru2_28_RIGHT	1	False	False	7888	8262	1
